id	surface	path_or_key	def	current_value	source_layer	readers	live_path	proposed_disposition	reason
X0124	trading.config.json	exitContracts.OpeningRangeBreakout.takeProfitPercent	trading.config.json:1423	2.5	json-base(INERT-shadowed by ConfigLoader.js:2704)	same TP reader set as X0002	yes	MOVE-TO-SETTINGS	TP-trigger dead, sizing-only live
X0125	trading.config.json	exitContracts.OpeningRangeBreakout.trailingStopPercent	trading.config.json:1424	0.6	json-base(INERT-shadowed by ConfigLoader.js:2705)	TrailingStopChecker (dead)	yes	MOVE-TO-SETTINGS	only reader is dead module
X0126	trading.config.json	exitContracts.OpeningRangeBreakout.trailingActivation	trading.config.json:1425	0.8	json-base(INERT-shadowed by ConfigLoader.js:2706)	TrailingStopChecker (dead)	yes	MOVE-TO-SETTINGS	only reader is dead module
X0127	trading.config.json	exitContracts.OpeningRangeBreakout.maxHoldTimeMinutes	trading.config.json:1426	180	json-base(INERT-shadowed by ConfigLoader.js:2707)	MaxHoldChecker.js:39	yes	MOVE-TO-SETTINGS	max-hold, live reader
X0128	trading.config.json	exitContracts.OpeningRangeBreakout.useStructuralExits	trading.config.json:1427	true	json-base(INERT-shadowed by ConfigLoader.js:2708)	ECM.js:360,363; OrderExecutor.js:2127,2380 (type gate only)	yes	MOVE-TO-SETTINGS	presence/type asserted; value not branched on live
X0129	trading.config.json	exitContracts.OpeningRangeBreakout.minConfidence	trading.config.json:1428	null	json-base(INERT-shadowed by ConfigLoader.js:2709)	StrategyOrchestrator.js:651-658,2338	yes	MOVE-TO-SETTINGS	confidence gate, live
X0130	trading.config.json	exitContracts.OpeningRangeBreakout.atrMinPercent	trading.config.json:1429	null	json-base(INERT-shadowed by ConfigLoader.js:2710)	StrategyOrchestrator.js:660-667,2536	yes	MOVE-TO-SETTINGS	ATR floor gate, live
X0131	trading.config.json	exitContracts.OpeningRangeBreakout.stopType	trading.config.json:1430	percent	json-base(INERT-shadowed by ConfigLoader.js:2711)	StopLossChecker.js:29,31	yes	MOVE-TO-SETTINGS	stop-mode gate, live
X0132	trading.config.json	exitContracts.OpeningRangeBreakout.trailType	trading.config.json:1431	percent	json-base(INERT-shadowed by ConfigLoader.js:2712)	ECM.js:577,726	yes	MOVE-TO-SETTINGS	trail-mode gate, live
X0133	trading.config.json	exitContracts.OpeningRangeBreakout.tpMode	trading.config.json:1432	percent	json-base(INERT-shadowed by ConfigLoader.js:2713)	PolicyBuilder.js:215-217,235-237; ECM.js:1025	yes	MOVE-TO-SETTINGS	shapes TP + vol-scaling, live
X0134	trading.config.json	exitContracts.OpeningRangeBreakout.maxHoldMode	trading.config.json:1433	minutes	json-base(INERT-shadowed by ConfigLoader.js:2714)	MaxHoldChecker.js:32,34	yes	MOVE-TO-SETTINGS	max-hold-mode gate, live
X0135	trading.config.json	exitContracts.OpeningRangeBreakout.partialExit.enabled	trading.config.json:1435	false	json-base(INERT-shadowed by ConfigLoader.js:2716)	ProfitExitPlanner.js:155-157	yes	MOVE-TO-SETTINGS	partial-exit toggle, live
X0136	trading.config.json	exitContracts.OpeningRangeBreakout.partialExit.triggerR	trading.config.json:1436	1	json-base(INERT-shadowed by ConfigLoader.js:2717)	ProfitExitPlanner.js:168	yes	MOVE-TO-SETTINGS	partial-exit R-trigger, live
X0137	trading.config.json	exitContracts.OpeningRangeBreakout.partialExit.fraction	trading.config.json:1437	0.5	json-base(INERT-shadowed by ConfigLoader.js:2718)	ProfitExitPlanner.js:186-188	yes	MOVE-TO-SETTINGS	partial-exit fraction, live
X0138	trading.config.json	exitContracts.OpeningRangeBreakout.partialExit.remainderTrail	trading.config.json:1438	atr	json-base(INERT-shadowed by ConfigLoader.js:2719)	ProfitExitPlanner.js:193	yes	MOVE-TO-SETTINGS	evidence tag only
X0139	trading.config.json	exitContracts.OpeningRangeBreakout.invalidationConditions	trading.config.json:1440-1443	["fvg_filled","or_break_reversal"]	json-base(INERT-shadowed by ConfigLoader.js:2721)	ECM dispatcher - no matching case for either label	yes	MOVE-TO-SETTINGS	neither condition ever fires
X0140	trading.config.json	exitContracts.SmartMoneySweep.stopLossPercent	trading.config.json:1446	-0.3	json-base(INERT-shadowed by ConfigLoader.js:2724)	same SL reader set as X0001	yes	MOVE-TO-SETTINGS	per-strategy SL distance, live
X0141	trading.config.json	exitContracts.SmartMoneySweep.takeProfitPercent	trading.config.json:1447	1.5	json-base(INERT-shadowed by ConfigLoader.js:2725)	same TP reader set as X0002	yes	MOVE-TO-SETTINGS	TP-trigger dead, sizing-only live
X0142	trading.config.json	exitContracts.SmartMoneySweep.trailingStopPercent	trading.config.json:1448	0.5	json-base(INERT-shadowed by ConfigLoader.js:2726)	TrailingStopChecker (dead)	yes	MOVE-TO-SETTINGS	only reader is dead module
X0143	trading.config.json	exitContracts.SmartMoneySweep.trailingActivation	trading.config.json:1449	0.5	json-base(INERT-shadowed by ConfigLoader.js:2727)	TrailingStopChecker (dead)	yes	MOVE-TO-SETTINGS	only reader is dead module
X0144	trading.config.json	exitContracts.SmartMoneySweep.maxHoldTimeMinutes	trading.config.json:1450	900	json-base(INERT-shadowed by ConfigLoader.js:2728)	MaxHoldChecker.js:39	yes	MOVE-TO-SETTINGS	max-hold, live reader
X0145	trading.config.json	exitContracts.SmartMoneySweep.useStructuralExits	trading.config.json:1451	true	json-base(INERT-shadowed by ConfigLoader.js:2729)	ECM.js:360,363; OrderExecutor.js:2127,2380 (type gate)	yes	MOVE-TO-SETTINGS	presence/type asserted; value not branched live
X0146	trading.config.json	exitContracts.SmartMoneySweep.stopType	trading.config.json:1452	percent	json-base(INERT-shadowed by ConfigLoader.js:2730)	StopLossChecker.js:29,31	yes	MOVE-TO-SETTINGS	stop-mode gate, live
X0147	trading.config.json	exitContracts.SmartMoneySweep.trailType	trading.config.json:1453	percent	json-base(INERT-shadowed by ConfigLoader.js:2731)	ECM.js:577,726	yes	MOVE-TO-SETTINGS	trail-mode gate, live
X0148	trading.config.json	exitContracts.SmartMoneySweep.tpMode	trading.config.json:1454	percent	json-base(INERT-shadowed by ConfigLoader.js:2732)	PolicyBuilder.js:215-217,235-237; ECM.js:1025	yes	MOVE-TO-SETTINGS	shapes TP + vol-scaling, live
X0149	trading.config.json	exitContracts.SmartMoneySweep.maxHoldMode	trading.config.json:1455	minutes	json-base(INERT-shadowed by ConfigLoader.js:2733)	MaxHoldChecker.js:32,34	yes	MOVE-TO-SETTINGS	max-hold-mode gate, live
X0150	trading.config.json	exitContracts.SmartMoneySweep.partialExit.enabled	trading.config.json:1457	false	json-base(INERT-shadowed by ConfigLoader.js:2735)	ProfitExitPlanner.js:155-157	yes	MOVE-TO-SETTINGS	partial-exit toggle, live
X0151	trading.config.json	exitContracts.SmartMoneySweep.partialExit.triggerR	trading.config.json:1458	1	json-base(INERT-shadowed by ConfigLoader.js:2736)	ProfitExitPlanner.js:168	yes	MOVE-TO-SETTINGS	partial-exit R-trigger, live
X0152	trading.config.json	exitContracts.SmartMoneySweep.partialExit.fraction	trading.config.json:1459	0.5	json-base(INERT-shadowed by ConfigLoader.js:2737)	ProfitExitPlanner.js:186-188	yes	MOVE-TO-SETTINGS	partial-exit fraction, live
X0153	trading.config.json	exitContracts.SmartMoneySweep.partialExit.remainderTrail	trading.config.json:1460	atr	json-base(INERT-shadowed by ConfigLoader.js:2738)	ProfitExitPlanner.js:193	yes	MOVE-TO-SETTINGS	evidence tag only
X0154	trading.config.json	exitContracts.SmartMoneySweep.invalidationConditions	trading.config.json:1462-1464	["sweep_absorbed"]	json-base(INERT-shadowed by ConfigLoader.js:2742)	ECM dispatcher - no matching case	yes	MOVE-TO-SETTINGS	condition string never fires
X0155	trading.config.json	exitContracts.DonchianBreakout.stopLossPercent	trading.config.json:1467	-2.5	json-base(matches ConfigLoader.js:2745, no drift)	StopLossChecker.js:38 (short-circuited: stopType=structural); BreakEvenManager.js:36,58	yes	MOVE-TO-SETTINGS	fallback only; live risk from strategies atrStopMult x ATR
X0156	trading.config.json	exitContracts.DonchianBreakout.stopType	trading.config.json:1468	structural	json-base(matches ConfigLoader.js:2746)	StopLossChecker.js:29,31 (live, disables percent-SL path); ECM.js:199	yes	MOVE-TO-SETTINGS	stop-mode gate, live
X0157	trading.config.json	exitContracts.DonchianBreakout.atrStopMult	trading.config.json:1469	2.5	json-base(matches ConfigLoader.js:2747)	PolicyBuilder.js:232-234 (validate-only); real driver is strategies.DonchianBreakout.atrStopMult	yes	MOVE-TO-SETTINGS	contract-carried-only; parallel strategies.* namespace drives behavior
X0158	trading.config.json	exitContracts.DonchianBreakout.takeProfitPercent	trading.config.json:1470	null	json-base(matches ConfigLoader.js:2748)	PolicyBuilder.js:235-237 (tpMode=off forces null)	yes	MOVE-TO-SETTINGS	always null by design
X0159	trading.config.json	exitContracts.DonchianBreakout.tpMode	trading.config.json:1471	off	json-base(matches ConfigLoader.js:2749)	PolicyBuilder.js:215-217; ECM.js:201,208 (family-shape assert)	yes	MOVE-TO-SETTINGS	family-shape locked field, live assert
X0160	trading.config.json	exitContracts.DonchianBreakout.tpAtrMultiple	trading.config.json:1472	null	json-base(matches ConfigLoader.js:2750)	PolicyBuilder.js:221-225 (validate-only)	yes	MOVE-TO-SETTINGS	contract-carried-only
X0161	trading.config.json	exitContracts.DonchianBreakout.trailingStopPercent	trading.config.json:1473	null	json-base(matches ConfigLoader.js:2751)	TrailingStopChecker.js:54 (dead + null short-circuit)	yes	MOVE-TO-SETTINGS	only reader dead; always null since trailType=channel
X0162	trading.config.json	exitContracts.DonchianBreakout.trailingActivation	trading.config.json:1474	null	json-base(matches ConfigLoader.js:2752)	TrailingStopChecker.js:58 (dead)	yes	MOVE-TO-SETTINGS	only reader dead
X0163	trading.config.json	exitContracts.DonchianBreakout.trailType	trading.config.json:1475	channel	json-base(matches ConfigLoader.js:2753)	ECM.js:577,726 (_checkChannelTrail live); ECM.js:200 family-shape assert	yes	MOVE-TO-SETTINGS	trail-mode gate, live
X0164	trading.config.json	exitContracts.DonchianBreakout.trailAtrMult	trading.config.json:1476	null	json-base(matches ConfigLoader.js:2754)	ECM.js:743-746 (no-op: trailType=channel skips ATR path)	yes	MOVE-TO-SETTINGS	live reader exists but path unreachable for channel-trail
X0165	trading.config.json	exitContracts.DonchianBreakout.trailChannelBars	trading.config.json:1477	10	json-base(matches ConfigLoader.js:2755)	ECM.js:580,615 (live _checkChannelTrail)	yes	MOVE-TO-SETTINGS	channel-trail lookback, live
X0166	trading.config.json	exitContracts.DonchianBreakout.maxHoldTimeMinutes	trading.config.json:1478	null	json-base(matches ConfigLoader.js:2756)	MaxHoldChecker.js:34 (maxHoldMode=off short-circuits)	yes	MOVE-TO-SETTINGS	always null by design
X0167	trading.config.json	exitContracts.DonchianBreakout.maxHoldMode	trading.config.json:1479	off	json-base(matches ConfigLoader.js:2757)	MaxHoldChecker.js:32,34; ECM.js:202,208 family-shape assert	yes	MOVE-TO-SETTINGS	family-shape locked field, live assert
X0168	trading.config.json	exitContracts.DonchianBreakout.partialExit.enabled	trading.config.json:1481	false	json-base(matches ConfigLoader.js:2759)	ProfitExitPlanner.js:155-157	yes	MOVE-TO-SETTINGS	partial-exit toggle, live
X0169	trading.config.json	exitContracts.DonchianBreakout.partialExit.triggerR	trading.config.json:1482	1	json-base(matches ConfigLoader.js:2760)	ProfitExitPlanner.js:168	yes	MOVE-TO-SETTINGS	partial-exit R-trigger, live
X0170	trading.config.json	exitContracts.DonchianBreakout.partialExit.fraction	trading.config.json:1483	0.5	json-base(matches ConfigLoader.js:2761)	ProfitExitPlanner.js:186-188	yes	MOVE-TO-SETTINGS	partial-exit fraction, live
X0171	trading.config.json	exitContracts.DonchianBreakout.partialExit.remainderTrail	trading.config.json:1484	terrain	json-base(matches ConfigLoader.js:2762)	ProfitExitPlanner.js:193	yes	MOVE-TO-SETTINGS	evidence tag; differs from others (terrain not atr)
X0172	trading.config.json	exitContracts.DonchianBreakout.useStructuralExits	trading.config.json:1486	true	json-base(matches ConfigLoader.js:2764)	ECM.js:360,363; OrderExecutor.js:2127,2380 (type gate)	yes	MOVE-TO-SETTINGS	presence/type asserted; value not branched live
X0173	trading.config.json	exitContracts.DonchianBreakout.minConfidence	trading.config.json:1487	null	json-base(matches ConfigLoader.js:2765)	StrategyOrchestrator.js:651-658,2338	yes	MOVE-TO-SETTINGS	confidence gate, live
X0174	trading.config.json	exitContracts.DonchianBreakout.atrMinPercent	trading.config.json:1488	null	json-base(matches ConfigLoader.js:2766)	StrategyOrchestrator.js:660-667,2536	yes	MOVE-TO-SETTINGS	ATR floor gate, live
X0175	trading.config.json	exitContracts.DonchianBreakout.invalidationConditions	trading.config.json:1489-1491	["donchian_channel_reentry"]	json-base(matches ConfigLoader.js:2767)	ECM.js:381-387,448-464 (live case, uses runtime donchianChannelUpper/Lower)	yes	MOVE-TO-SETTINGS	invalidation rule, live dispatcher
X0176	trading.config.json	exitContracts.DonchianBreakout._validated	trading.config.json:1492	null	json-base(matches ConfigLoader.js:2768)	PolicyBuilder.js:271	yes	MOVE-TO-INTERNALS	metadata not behavior
X0177	trading.config.json	exitContracts.PropSafeEMAPullback.stopLossPercent	trading.config.json:1495	-1.1	json-base(LIVE - required from JSON, ConfigLoader.js:2770)	same SL reader set as X0001	yes	MOVE-TO-SETTINGS	per-strategy SL distance, live; JSON is the source (requiredConfiguredPlainObject)
X0178	trading.config.json	exitContracts.PropSafeEMAPullback.takeProfitPercent	trading.config.json:1496	3.3	json-base(LIVE - ConfigLoader.js:2770)	same TP reader set as X0002	yes	MOVE-TO-SETTINGS	TP-trigger dead, sizing-only live
X0179	trading.config.json	exitContracts.PropSafeEMAPullback.trailingStopPercent	trading.config.json:1497	1.1	json-base(LIVE - ConfigLoader.js:2770)	TrailingStopChecker (dead)	yes	MOVE-TO-SETTINGS	only reader is dead module
X0180	trading.config.json	exitContracts.PropSafeEMAPullback.trailingActivation	trading.config.json:1498	1.65	json-base(LIVE - ConfigLoader.js:2770)	TrailingStopChecker (dead)	yes	MOVE-TO-SETTINGS	only reader is dead module
X0181	trading.config.json	exitContracts.PropSafeEMAPullback.maxHoldTimeMinutes	trading.config.json:1499	240	json-base(LIVE - ConfigLoader.js:2770)	MaxHoldChecker.js:39	yes	MOVE-TO-SETTINGS	max-hold, live reader
X0182	trading.config.json	exitContracts.PropSafeEMAPullback.useStructuralExits	trading.config.json:1500	false	json-base(LIVE - ConfigLoader.js:2770)	ECM.js:360,363; OrderExecutor.js:2127,2380 (type gate)	yes	MOVE-TO-SETTINGS	presence/type asserted; value not branched live
X0183	trading.config.json	exitContracts.PropSafeEMAPullback.minConfidence	trading.config.json:1501	0.68	json-base(LIVE - ConfigLoader.js:2770)	StrategyOrchestrator.js:651-658,2338	yes	MOVE-TO-SETTINGS	per-strategy confidence gate, live
X0184	trading.config.json	exitContracts.PropSafeEMAPullback.atrMinPercent	trading.config.json:1502	null	json-base(LIVE - ConfigLoader.js:2770)	StrategyOrchestrator.js:660-667,2536	yes	MOVE-TO-SETTINGS	ATR floor gate, live
X0185	trading.config.json	exitContracts.PropSafeEMAPullback.stopType	trading.config.json:1503	percent	json-base(LIVE - ConfigLoader.js:2770)	StopLossChecker.js:29,31; PolicyBuilder.js:209-211	yes	MOVE-TO-SETTINGS	stop-mode gate, live
X0186	trading.config.json	exitContracts.PropSafeEMAPullback.trailType	trading.config.json:1504	percent	json-base(LIVE - ConfigLoader.js:2770)	ECM.js:577,726	yes	MOVE-TO-SETTINGS	trail-mode gate, live
X0187	trading.config.json	exitContracts.PropSafeEMAPullback.tpMode	trading.config.json:1505	percent	json-base(LIVE - ConfigLoader.js:2770)	PolicyBuilder.js:215-217,235-237; ECM.js:1025	yes	MOVE-TO-SETTINGS	shapes TP + vol-scaling, live
X0188	trading.config.json	exitContracts.PropSafeEMAPullback.maxHoldMode	trading.config.json:1506	minutes	json-base(LIVE - ConfigLoader.js:2770)	MaxHoldChecker.js:32,34	yes	MOVE-TO-SETTINGS	max-hold-mode gate, live
X0189	trading.config.json	exitContracts.PropSafeEMAPullback.partialExit.enabled	trading.config.json:1508	false	json-base(LIVE - ConfigLoader.js:2770)	ProfitExitPlanner.js:155-157	yes	MOVE-TO-SETTINGS	partial-exit toggle, live
X0190	trading.config.json	exitContracts.PropSafeEMAPullback.partialExit.triggerR	trading.config.json:1509	1	json-base(LIVE - ConfigLoader.js:2770)	ProfitExitPlanner.js:168	yes	MOVE-TO-SETTINGS	partial-exit R-trigger, live
X0191	trading.config.json	exitContracts.PropSafeEMAPullback.partialExit.fraction	trading.config.json:1510	0.5	json-base(LIVE - ConfigLoader.js:2770)	ProfitExitPlanner.js:186-188	yes	MOVE-TO-SETTINGS	partial-exit fraction, live
X0192	trading.config.json	exitContracts.PropSafeEMAPullback.partialExit.remainderTrail	trading.config.json:1511	atr	json-base(LIVE - ConfigLoader.js:2770)	ProfitExitPlanner.js:193	yes	MOVE-TO-SETTINGS	evidence tag only
X0193	trading.config.json	exitContracts.PropSafeEMAPullback.invalidationConditions	trading.config.json:1513-1515	["ema_pullback_invalidated"]	json-base(LIVE - ConfigLoader.js:2770)	ECM.js:381-387 dispatcher - no case for this label (cases verified: ECM.js:448,466,488,513,522,533,546,551,562)	yes	MOVE-TO-SETTINGS	condition string never fires (unmatched)
X0194	trading.config.json	exitContracts.PropSafeEMAPullback._validated	trading.config.json:1516	null	json-base(LIVE - ConfigLoader.js:2770)	PolicyBuilder.js:271	yes	MOVE-TO-INTERNALS	metadata not behavior
X0195	trading.config.json	exitContracts.EMATrendRetest.stopLossPercent	trading.config.json:1519	-1	json-base(LIVE - required from JSON, ConfigLoader.js:2771)	same SL reader set as X0001	yes	MOVE-TO-SETTINGS	per-strategy SL distance, live
X0196	trading.config.json	exitContracts.EMATrendRetest.takeProfitPercent	trading.config.json:1520	3	json-base(LIVE - ConfigLoader.js:2771)	same TP reader set as X0002	yes	MOVE-TO-SETTINGS	TP-trigger dead, sizing-only live
X0197	trading.config.json	exitContracts.EMATrendRetest.trailingStopPercent	trading.config.json:1521	1	json-base(LIVE - ConfigLoader.js:2771)	TrailingStopChecker (dead)	yes	MOVE-TO-SETTINGS	only reader is dead module
X0198	trading.config.json	exitContracts.EMATrendRetest.trailingActivation	trading.config.json:1522	1.5	json-base(LIVE - ConfigLoader.js:2771)	TrailingStopChecker (dead)	yes	MOVE-TO-SETTINGS	only reader is dead module
X0199	trading.config.json	exitContracts.EMATrendRetest.maxHoldTimeMinutes	trading.config.json:1523	240	json-base(LIVE - ConfigLoader.js:2771)	MaxHoldChecker.js:39	yes	MOVE-TO-SETTINGS	max-hold, live reader
